-124.8827	0.0000	5.4552	119.43	-0.00	119.43	0.04	0.11	0.92	8.33	-23.16	-169.53	
-121.6962	0.0000	6.3635	115.33	-0.00	115.33	-0.06	-0.14	1.16	8.11	-23.58	-169.91	
-119.0702	0.0000	5.2598	113.81	-0.00	113.81	0.11	0.07	1.01	7.94	-24.04	-169.55	
-115.7500	0.0000	6.6348	109.12	-0.00	109.12	0.03	-0.05	1.08	7.72	-24.44	-167.47	
-112.2252	0.0000	7.0602	105.17	-0.00	105.17	0.14	0.06	0.98	7.48	-24.82	-167.86	
-108.6768	0.0000	7.0922	101.58	-0.00	101.58	-0.11	0.02	0.98	7.25	-25.15	-166.07	
-104.5032	0.0000	8.3589	96.14	-0.00	96.14	0.07	0.10	0.96	6.97	-25.51	-166.51	
-100.0649	0.0000	8.8682	91.20	-0.00	91.20	-0.03	0.16	0.94	6.67	-25.83	-164.36	
-94.7376	0.0000	10.6714	84.07	-0.00	84.07	-0.02	0.00	0.95	6.32	-26.14	-164.88	
-89.4098	0.0000	10.7286	78.68	-0.00	78.68	0.02	0.08	0.97	5.96	-26.45	-162.74	
-83.6359	0.0000	11.6737	71.96	-0.00	71.96	-0.12	-0.09	1.18	5.58	-26.70	-163.26	
-78.6992	0.0000	9.9458	68.75	-0.00	68.75	0.26	0.10	0.99	5.25	-26.96	-160.85	
-74.7328	0.0000	8.0200	66.71	-0.00	66.71	0.10	0.17	0.90	4.98	-27.15	-161.23	
-70.7402	0.0000	8.0486	62.69	-0.00	62.69	-0.01	0.07	0.88	4.72	-27.33	-157.56	
-66.9689	0.0000	7.6112	59.36	-0.00	59.36	-0.05	0.21	1.10	4.46	-27.47	-157.91	
-62.3818	0.0000	9.2183	53.16	-0.00	53.16	-0.02	0.11	1.08	4.16	-27.59	-156.33	
-57.6594	0.0000	9.5653	48.09	-0.00	48.09	0.21	0.33	0.92	3.84	-27.67	-156.71	
-51.7105	0.0000	11.9655	39.74	-0.00	39.74	0.14	0.13	0.91	3.45	-27.68	-154.55	
-44.4393	0.0000	14.6965	29.74	-0.00	29.74	0.04	0.15	0.94	2.96	-27.61	-155.04	
-36.0016	0.0000	16.9926	19.01	-0.00	19.01	0.14	0.06	0.79	2.40	-27.49	-152.35	
-27.3707	0.0000	17.4329	9.94	-0.00	9.94	0.09	0.05	0.92	1.82	-27.29	-152.85	
-18.8524	0.0000	17.1700	1.68	-0.00	1.68	0.07	-0.18	0.85	1.26	-27.03	-150.44	
-11.8651	0.0000	14.1130	-2.25	-0.00	-2.25	0.02	-0.10	0.94	0.79	-26.69	-150.74	
-6.2373	0.0000	11.3416	-5.10	-0.00	-5.10	0.16	-0.11	0.86	0.42	-26.28	-149.90	
-1.4352	0.0000	9.7079	-8.27	-0.00	-8.27	-0.00	-0.01	0.87	0.10	-25.81	-149.95	
3.2528	0.0000	9.4402	-12.69	-0.00	-12.69	0.07	-0.03	0.86	-0.22	-25.30	-148.35	
7.5430	0.0000	8.6663	-16.21	-0.00	-16.21	0.00	0.20	0.97	-0.50	-24.79	-148.31	
12.5494	0.0000	10.0813	-22.63	-0.00	-22.63	0.07	0.23	0.99	-0.84	-24.24	-147.23	
18.5550	0.0000	12.1349	-30.69	-0.00	-30.69	0.00	0.18	0.91	-1.24	-23.64	-146.01	
25.5262	0.0000	14.0503	-39.58	-0.00	-39.58	0.12	-0.02	0.83	-1.70	-23.00	-146.07	
31.8490	0.0000	12.7759	-44.62	-0.00	-44.62	-0.02	0.03	0.87	-2.12	-22.34	-144.92	
38.4223	0.0000	13.2509	-51.67	-0.00	-51.67	-0.03	-0.13	0.93	-2.56	-21.67	-144.91	
43.9586	0.0000	11.1767	-55.14	-0.00	-55.14	-0.12	-0.10	1.03	-2.93	-20.95	-142.62	
49.0044	0.0000	10.1757	-59.18	-0.00	-59.18	0.07	-0.30	0.93	-3.27	-20.25	-142.35	
52.5219	0.0000	7.1026	-59.62	-0.00	-59.62	-0.11	-0.05	1.11	-3.50	-19.55	-143.52	
55.2292	0.0000	5.4560	-60.69	-0.00	-60.69	-0.17	-0.09	1.19	-3.68	-18.93	-143.10	
57.9205	0.0000	5.4358	-63.36	-0.00	-63.36	-0.22	-0.08	1.18	-3.86	-18.40	-139.86	
60.0095	0.0000	4.2112	-64.22	-0.00	-64.22	-0.30	0.06	1.16	-4.00	-17.97	-139.53	
61.9585	0.0000	3.9366	-65.90	-0.00	-65.90	-0.19	-0.09	1.16	-4.13	-17.68	-137.52	
63.0520	0.0000	2.2026	-65.25	-0.00	-65.25	-0.18	0.03	1.08	-4.20	-17.47	-137.33	
63.6406	0.0000	1.1895	-64.83	-0.00	-64.83	-0.11	-0.07	0.98	-4.24	-17.32	-134.91	
62.9407	0.0000	-1.4105	-61.53	-0.00	-61.53	0.06	0.07	0.94	-4.20	-17.20	-134.65	
61.7934	0.0000	-2.3195	-59.47	-0.00	-59.47	-0.01	-0.11	0.95	-4.12	-17.10	-131.94	
59.8244	0.0000	-3.9681	-55.86	-0.00	-55.86	0.03	-0.11	0.94	-3.99	-16.95	-131.47	
56.9069	0.0000	-5.8933	-51.01	-0.00	-51.01	0.05	-0.05	0.96	-3.79	-16.78	-131.33	
53.7886	0.0000	-6.2850	-47.50	-0.00	-47.50	0.01	-0.06	1.01	-3.59	-16.60	-130.68	
49.9489	0.0000	-7.7524	-42.20	-0.00	-42.20	-0.11	0.02	1.09	-3.33	-16.46	-130.30	
45.0663	0.0000	-9.8456	-35.22	-0.00	-35.22	-0.11	-0.31	0.92	-3.00	-16.33	-129.58	
37.8816	0.0000	-14.5216	-23.36	-0.00	-23.36	-0.19	-0.30	0.97	-2.53	-16.22	-128.21	
29.5952	0.0000	-16.6978	-12.90	-0.00	-12.90	-0.27	-0.10	1.20	-1.97	-16.10	-127.20	
22.2146	0.0000	-14.9075	-7.31	-0.00	-7.31	-0.44	-0.14	1.31	-1.48	-16.02	-126.89	
16.1686	0.0000	-12.1855	-3.98	-0.00	-3.98	-0.35	-0.10	1.16	-1.08	-15.93	-126.15	
9.2421	0.0000	-13.9887	4.75	-0.00	4.75	-0.22	-0.03	0.98	-0.62	-15.87	-125.98	
2.7291	0.0000	-13.1115	10.38	-0.00	10.38	-0.16	-0.06	0.90	-0.18	-15.82	-125.23	
-4.1548	0.0000	-13.9165	18.07	-0.00	18.07	-0.16	0.06	0.87	0.28	-15.78	-123.08	
-11.5003	0.0000	-14.8032	26.30	-0.00	26.30	-0.13	-0.15	0.83	0.77	-15.77	-123.11	
-19.2221	0.0000	-15.6102	34.83	-0.00	34.83	-0.01	-0.10	0.84	1.28	-15.76	-122.16	
-27.9263	0.0000	-17.5294	45.46	-0.00	45.46	-0.05	0.05	0.91	1.86	-15.73	-118.96	
-36.4991	0.0000	-17.3119	53.81	-0.00	53.81	-0.08	0.05	1.01	2.43	-15.68	-117.74	
-44.3321	0.0000	-15.7888	60.12	-0.00	60.12	-0.21	0.01	1.02	2.96	-15.62	-113.45	
-51.1475	0.0000	-13.7618	64.91	-0.00	64.91	-0.13	0.10	1.02	3.41	-15.62	-112.62	
-57.6049	0.0000	-13.0288	70.63	-0.00	70.63	-0.18	0.07	0.93	3.84	-15.62	-114.80	
-63.0206	0.0000	-10.9301	73.95	-0.00	73.95	-0.09	-0.09	0.84	4.20	-15.66	-114.17	
-69.0343	0.0000	-12.1134	81.15	-0.00	81.15	-0.16	0.20	0.90	4.60	-15.71	-108.83	
-75.1046	0.0000	-12.2656	87.37	-0.00	87.37	-0.14	-0.01	0.89	5.01	-15.77	-108.37	
-80.9580	0.0000	-11.7870	92.74	-0.00	92.74	-0.12	0.13	0.89	5.40	-15.84	-112.21	
-87.4571	0.0000	-13.1410	100.60	-0.00	100.60	0.07	0.05	0.76	5.83	-15.91	-111.59	
-93.6945	0.0000	-12.5665	106.26	-0.00	106.26	-0.06	0.02	0.92	6.25	-15.94	-112.98	
-100.9856	0.0000	-14.7208	115.71	-0.00	115.71	-0.07	0.17	0.98	6.73	-15.94	-111.69	
-107.8406	0.0000	-13.6945	121.54	-0.00	121.54	0.04	0.01	0.89	7.19	-15.91	-118.54	
-114.9055	0.0000	-14.1687	129.07	-0.00	129.07	-0.12	0.38	1.09	7.66	-15.87	-116.68	
-121.4074	0.0000	-13.0030	134.41	-0.00	134.41	-0.08	0.13	0.98	8.09	-15.82	-116.70	
-126.2913	0.0000	-9.7738	136.07	-0.00	136.07	-0.03	0.21	1.05	8.42	-15.74	-114.94	
-130.7029	0.0000	-8.8165	139.52	-0.00	139.52	-0.06	0.27	0.99	8.71	-15.65	-116.84	
-134.2745	0.0000	-7.1545	141.43	-0.00	141.43	-0.08	0.03	0.89	8.95	-15.53	-115.13	
-138.1329	0.0000	-7.7052	145.84	-0.00	145.84	-0.18	0.25	1.09	9.21	-15.37	-110.67	
-141.3311	0.0000	-6.4091	147.74	-0.00	147.74	-0.16	0.04	1.20	9.42	-15.12	-107.73	
-143.9244	0.0000	-5.1817	149.11	-0.00	149.11	-0.18	0.06	1.00	9.59	-14.88	-124.85	
-145.5924	0.0000	-3.3419	148.93	-0.00	148.93	0.10	0.08	1.35	9.71	-14.82	-123.48	
-145.9091	0.0000	-0.6329	146.54	-0.00	146.54	-0.04	-0.17	1.18	9.73	-15.00	-135.18	
-146.4899	0.0000	-1.1634	147.65	-0.00	147.65	-0.40	0.23	1.20	9.77	-15.12	-141.56	
-146.6130	0.0000	-0.2464	146.86	-0.00	146.86	0.07	-0.21	1.05	9.77	-15.30	-142.83	
-146.4240	0.0000	0.3783	146.05	-0.00	146.05	-0.19	0.30	1.03	9.76	-15.41	-148.64	
-145.4471	0.0000	1.9541	143.49	-0.00	143.49	0.14	0.12	1.02	9.70	-15.52	-150.23	
-143.8303	0.0000	3.2454	140.58	-0.00	140.58	-0.12	0.10	1.07	9.59	-15.61	-161.83	
-142.3556	0.0000	2.9460	139.41	-0.00	139.41	0.06	0.15	0.93	9.49	-15.80	-163.70	
-140.0407	0.0000	4.6321	135.41	-0.00	135.41	-0.14	0.00	0.94	9.34	-16.05	-170.01	
-137.5645	0.0000	4.9488	132.62	-0.00	132.62	0.05	0.12	1.03	9.17	-16.38	-172.64	
-135.4231	0.0000	4.2912	131.13	-0.00	131.13	0.07	0.03	0.83	9.03	-16.76	-172.44	
-133.4635	0.0000	3.9159	129.55	-0.00	129.55	-0.04	0.07	0.94	8.90	-17.13	-174.37	
-131.9690	0.0000	2.9909	128.98	-0.00	128.98	0.04	0.09	0.76	8.80	-17.53	-177.70	
-130.5392	0.0000	2.8573	127.68	-0.00	127.68	-0.11	-0.04	1.03	8.70	-17.91	-178.88	
-129.6541	0.0000	1.7729	127.88	-0.00	127.88	0.07	0.03	1.05	8.64	-18.27	173.31	
-128.5533	0.0000	2.2182	126.34	-0.00	126.34	-0.10	0.01	1.12	8.57	-18.59	172.87	
-127.6981	0.0000	1.7277	125.97	-0.00	125.97	0.15	0.13	0.87	8.51	-18.87	162.74	
-126.3578	0.0000	2.7034	123.65	-0.00	123.65	0.06	0.05	0.81	8.42	-19.15	162.67	
-124.7584	0.0000	3.2280	121.53	-0.00	121.53	-0.15	-0.00	1.05	8.32	-19.40	162.02	
-123.5246	0.0000	2.4866	121.04	-0.00	121.04	0.00	-0.03	0.82	8.23	-19.69	162.09	
-122.6263	0.0000	1.8082	120.82	-0.00	120.82	-0.03	-0.07	1.09	8.18	-19.95	153.42	
-122.5330	0.0000	0.1879	122.35	-0.00	122.35	0.07	-0.01	0.92	8.17	-20.19	154.15	
-122.9643	0.0000	-0.8729	123.84	-0.00	123.84	0.17	0.12	0.78	8.20	-20.42	149.08	
-123.6630	0.0000	-1.4078	125.07	-0.00	125.07	-0.02	0.13	0.95	8.24	-20.60	150.01	
-124.0969	0.0000	-0.8761	124.97	-0.00	124.97	0.12	0.04	0.80	8.27	-20.81	147.16	
-124.0540	0.0000	0.0864	123.97	-0.00	123.97	-0.12	-0.03	1.10	8.27	-21.00	147.78	
-123.9009	0.0000	0.3095	123.59	-0.00	123.59	-0.01	-0.00	0.98	8.26	-21.19	142.42	
-123.3794	0.0000	1.0508	122.33	-0.00	122.33	-0.11	0.11	1.18	8.23	-21.38	142.17	
-122.8053	0.0000	1.1608	121.64	-0.00	121.64	0.13	0.06	0.91	8.19	-21.60	142.70	
-121.2293	0.0000	3.1722	118.06	-0.00	118.06	0.07	-0.07	0.80	8.08	-21.81	135.88	
-120.4163	0.0000	1.6429	118.77	-0.00	118.77	-0.09	-0.08	1.10	8.03	-22.02	136.32	
-117.3189	0.0000	6.2330	111.09	-0.00	111.09	-0.07	-0.55	1.17	7.82	-22.14	135.70	
-110.2568	0.0000	14.2822	95.97	-0.00	95.97	-0.69	0.09	1.71	7.35	-21.77	133.09	
-102.3142	0.0000	16.0097	86.30	-0.00	86.30	0.07	0.32	1.21	6.82	-21.61	129.99	
-92.5530	0.0000	19.7004	72.85	-0.00	72.85	-0.58	-0.53	0.98	6.17	-21.35	127.61	
-84.2269	0.0000	16.9363	67.29	-0.00	67.29	0.34	-0.02	0.66	5.62	-21.31	134.68	
-78.1753	0.0000	12.3302	65.85	-0.00	65.85	-0.19	-0.19	1.01	5.21	-21.38	133.79	
-71.3430	0.0000	13.8882	57.45	-0.00	57.45	-0.09	-0.48	1.00	4.76	-21.42	136.99	
-64.3547	0.0000	14.2194	50.14	-0.00	50.14	0.62	0.32	1.04	4.29	-21.52	135.91	
-58.4452	0.0000	12.0347	46.41	-0.00	46.41	0.21	0.11	0.99	3.90	-21.61	142.69	
-50.4342	0.0000	16.3211	34.11	-0.00	34.11	-0.12	-0.37	0.97	3.36	-21.55	141.01	
-44.7268	0.0000	11.6015	33.13	-0.00	33.13	0.14	0.08	1.04	2.98	-21.57	144.91	
-39.1835	0.0000	11.2836	27.90	-0.00	27.90	-0.03	-0.12	1.15	2.61	-21.59	143.85	
-34.0072	0.0000	10.5210	23.49	-0.00	23.49	0.08	-0.01	1.01	2.27	-21.57	144.26	
-30.2615	0.0000	7.6153	22.65	-0.00	22.65	0.78	-0.19	0.54	2.02	-21.71	143.83	
-27.2138	0.0000	6.2129	21.00	-0.00	21.00	-0.19	0.15	1.28	1.81	-21.67	145.27	
-24.2364	0.0000	6.0647	18.17	-0.00	18.17	0.08	-0.35	0.95	1.62	-21.62	144.56	
-20.5110	0.0000	7.5661	12.94	-0.00	12.94	0.34	0.05	0.80	1.37	-21.58	143.79	
-17.9000	0.0000	5.3141	12.59	-0.00	12.59	0.02	-0.42	0.69	1.19	-21.57	143.26	
-14.5352	0.0000	6.8391	7.70	-0.00	7.70	0.18	-0.47	0.72	0.97	-21.35	144.60	
-12.7867	0.0000	3.5683	9.22	-0.00	9.22	0.13	-0.17	1.21	0.85	-21.20	143.93	
-9.8150	0.0000	6.0395	3.78	-0.00	3.78	-0.08	-0.52	1.66	0.65	-21.18	142.92	
-6.3736	0.0000	7.0064	-0.63	-0.00	-0.63	0.24	-0.16	1.09	0.42	-21.23	142.36	
-3.1348	0.0000	6.5869	-3.45	-0.00	-3.45	0.03	-0.23	0.77	0.21	-21.23	145.70	
0.0168	0.0000	6.4158	-6.43	-0.00	-6.43	-0.10	-0.11	0.97	-0.00	-21.13	144.86	
2.4229	0.0000	4.8889	-7.31	-0.00	-7.31	0.21	-0.23	0.98	-0.16	-21.13	144.22	
4.7000	0.0000	4.6438	-9.34	-0.00	-9.34	-0.03	-0.27	0.92	-0.31	-21.05	143.63	
6.6400	0.0000	3.9409	-10.58	-0.00	-10.58	0.17	-0.16	0.93	-0.44	-20.95	143.06	
8.8506	0.0000	4.5045	-13.36	-0.00	-13.36	0.09	-0.17	0.94	-0.59	-20.84	142.38	
11.2220	0.0000	4.8185	-16.04	-0.00	-16.04	-0.07	-0.20	1.05	-0.75	-20.69	139.71	
13.5320	0.0000	4.7063	-18.24	-0.00	-18.24	0.05	-0.10	1.08	-0.90	-20.58	141.34	
15.1364	0.0000	3.2609	-18.40	-0.00	-18.40	0.18	0.06	0.98	-1.01	-20.51	140.90	
15.9256	0.0000	1.6078	-17.53	-0.00	-17.53	0.08	-0.04	1.03	-1.06	-20.44	137.07	
15.5749	0.0000	-0.7128	-14.86	-0.00	-14.86	0.14	-0.06	0.96	-1.04	-20.34	136.88	
14.3635	0.0000	-2.4677	-11.90	-0.00	-11.90	0.12	-0.13	0.92	-0.96	-20.26	140.05	
12.3214	0.0000	-4.1535	-8.17	-0.00	-8.17	-0.07	-0.11	1.06	-0.82	-20.19	140.26	
9.9288	0.0000	-4.8706	-5.06	-0.00	-5.06	-0.06	-0.27	1.01	-0.66	-20.12	140.50	
7.4433	0.0000	-5.0583	-2.38	-0.00	-2.38	0.06	-0.23	0.97	-0.50	-20.07	140.83	
4.0819	0.0000	-6.8604	2.78	-0.00	2.78	0.13	-0.19	0.95	-0.27	-20.03	140.25	
0.8307	0.0000	-6.6127	5.78	-0.00	5.78	0.05	-0.27	0.96	-0.06	-19.99	140.77	
-1.7124	0.0000	-5.1781	6.89	-0.00	6.89	0.05	-0.15	0.96	0.11	-19.94	139.40	
-3.9106	0.0000	-4.4674	8.38	-0.00	8.38	0.01	-0.31	0.93	0.26	-19.92	139.74	
-7.3244	0.0000	-6.9544	14.28	-0.00	14.28	0.02	-0.23	1.05	0.49	-19.88	139.37	
-11.5429	0.0000	-8.5752	20.12	-0.00	20.12	0.10	-0.38	1.01	0.77	-19.83	140.03	
-16.7912	0.0000	-10.6987	27.49	-0.00	27.49	0.08	-0.19	0.99	1.12	-19.75	137.56	
-22.6402	0.0000	-11.8800	34.52	-0.00	34.52	0.03	-0.23	0.97	1.51	-19.67	138.44	
-27.7720	0.0000	-10.4553	38.23	-0.00	38.23	-0.02	-0.16	1.04	1.85	-19.63	127.21	
-31.8301	0.0000	-8.2465	40.08	-0.00	40.08	-0.01	-0.05	1.02	2.12	-19.58	127.68	
-33.7716	0.0000	-3.9555	37.73	-0.00	37.73	-0.01	-0.10	0.96	2.25	-19.53	126.00	
-33.6760	0.0000	0.1944	33.48	-0.00	33.48	0.15	0.11	0.97	2.25	-19.47	125.82	
-29.5057	0.0000	8.5020	21.00	-0.00	21.00	0.25	-0.18	0.87	1.97	-19.41	133.16	
-24.5245	0.0000	10.0986	14.43	-0.00	14.43	0.12	-0.04	0.90	1.63	-19.33	132.14	
-19.2211	0.0000	10.7857	8.44	-0.00	8.44	0.03	-0.41	1.02	1.28	-19.22	138.07	
-15.4680	0.0000	7.6275	7.84	-0.00	7.84	0.17	-0.20	0.85	1.03	-19.03	137.00	
-13.4765	0.0000	4.0605	9.42	-0.00	9.42	-0.02	-0.13	0.85	0.90	-18.81	136.32	
-11.2633	0.0000	4.4984	6.76	-0.00	6.76	-0.15	-0.18	0.92	0.75	-18.49	135.18	
-9.3973	0.0000	3.8012	5.60	-0.00	5.60	-0.14	-0.01	0.99	0.63	-18.19	134.98	
-6.2745	0.0000	6.3478	-0.07	-0.00	-0.07	-0.23	-0.09	1.01	0.42	-17.88	133.78	
-2.4647	0.0000	7.7542	-5.29	-0.00	-5.29	-0.10	-0.02	1.13	0.16	-17.67	135.11	
0.9083	0.0000	6.8610	-7.77	-0.00	-7.77	0.28	0.04	1.37	-0.06	-17.59	134.41	
5.4459	0.0000	9.2392	-14.69	-0.00	-14.69	0.09	-0.01	0.80	-0.36	-17.45	134.42	
9.6788	0.0000	8.6077	-18.29	-0.00	-18.29	0.35	0.04	0.79	-0.65	-17.28	133.45	
15.5265	0.0000	11.9253	-27.45	-0.00	-27.45	0.05	-0.29	0.98	-1.04	-17.08	133.67	
20.2044	0.0000	9.5090	-29.71	-0.00	-29.71	-0.01	0.04	1.22	-1.35	-16.94	132.71	
25.0469	0.0000	9.8638	-34.91	-0.00	-34.91	0.13	-0.31	0.97	-1.67	-16.83	129.63	
30.1783	0.0000	10.4370	-40.62	-0.00	-40.62	-0.09	-0.15	0.88	-2.01	-16.62	128.21	
33.3282	0.0000	6.4123	-39.74	-0.00	-39.74	0.02	-0.18	1.04	-2.22	-16.38	127.35	
35.4636	0.0000	4.3410	-39.80	-0.00	-39.80	0.17	-0.29	0.99	-2.36	-16.19	128.34	
35.8063	0.0000	0.6985	-36.50	-0.00	-36.50	-0.34	-0.02	1.22	-2.39	-15.94	127.75	
34.4052	0.0000	-2.8459	-31.56	-0.00	-31.56	0.30	-0.45	1.09	-2.29	-15.71	132.55	
30.3973	0.0000	-8.1712	-22.23	-0.00	-22.23	0.05	-0.14	0.98	-2.03	-15.50	132.61	
23.2116	0.0000	-14.5949	-8.62	-0.00	-8.62	0.00	0.07	0.96	-1.55	-15.21	137.53	
15.6174	0.0000	-15.4690	-0.15	-0.00	-0.15	-0.03	-0.29	1.07	-1.04	-14.96	138.08	
7.4125	0.0000	-16.6766	9.26	-0.00	9.26	-0.01	-0.09	1.09	-0.49	-14.79	139.87	
-1.5648	0.0000	-18.2934	19.86	-0.00	19.86	0.06	0.01	0.88	0.10	-14.65	140.87	
-10.5669	0.0000	-18.2969	28.86	-0.00	28.86	0.10	-0.11	0.91	0.70	-14.52	134.20	
-19.1193	0.0000	-17.4344	36.55	-0.00	36.55	0.01	-0.14	1.05	1.27	-14.42	135.06	
-27.3746	0.0000	-16.7658	44.14	-0.00	44.14	0.08	-0.08	1.01	1.82	-14.31	132.46	
-35.0120	0.0000	-15.5615	50.57	-0.00	50.57	-0.07	-0.30	1.08	2.33	-14.19	133.15	
-42.0015	0.0000	-14.2048	56.21	-0.00	56.21	-0.19	-0.21	1.37	2.80	-14.09	126.96	
-48.4363	0.0000	-13.1189	61.56	-0.00	61.56	0.17	-0.51	1.22	3.23	-14.13	127.68	
-53.2554	0.0000	-9.7959	63.05	-0.00	63.05	-0.02	-0.31	1.06	3.55	-14.20	127.22	
-59.2961	0.0000	-12.2960	71.59	-0.00	71.59	0.24	0.07	0.90	3.95	-14.21	127.85	
-64.8130	0.0000	-11.2065	76.02	-0.00	76.02	0.06	-0.05	0.95	4.32	-14.18	123.97	
-70.4245	0.0000	-11.4394	81.86	-0.00	81.86	-0.15	0.08	0.97	4.69	-14.10	124.30	
-75.3791	0.0000	-10.0702	85.45	-0.00	85.45	-0.20	-0.02	1.04	5.03	-14.01	125.63	
-80.0630	0.0000	-9.5417	89.60	-0.00	89.60	-0.18	0.00	1.06	5.34	-13.94	125.91	
-86.4103	0.0000	-12.9048	99.32	-0.00	99.32	-0.11	-0.34	0.91	5.76	-13.88	132.95	
-93.3371	0.0000	-14.1122	107.45	-0.00	107.45	0.16	0.15	0.95	6.22	-13.89	133.66	
-101.6709	0.0000	-16.9488	118.62	-0.00	118.62	-0.11	-0.13	1.13	6.78	-13.83	137.43	
-110.0622	0.0000	-16.9124	126.97	-0.00	126.97	-0.07	-0.51	1.05	7.34	-13.77	138.25	
-121.0682	0.0000	-22.1996	143.27	-0.00	143.27	-0.04	0.05	0.99	8.07	-13.71	139.30	
-132.5135	0.0000	-23.1354	155.65	-0.00	155.65	0.02	-0.34	0.90	8.83	-13.64	140.47	
-145.0882	0.0000	-25.3414	170.43	-0.00	170.43	-0.18	0.24	1.06	9.67	-13.62	140.04	
-158.5451	0.0000	-27.2017	185.75	-0.00	185.75	-0.16	0.14	0.98	10.57	-13.69	141.49	
-171.4609	0.0000	-26.0213	197.48	-0.00	197.48	-0.28	0.19	0.98	11.43	-13.81	144.19	
-184.5683	0.0000	-26.4796	211.05	-0.00	211.05	-0.28	0.31	0.96	12.30	-14.00	145.77	
-195.5604	0.0000	-22.1393	217.70	-0.00	217.70	0.09	0.58	0.85	13.04	-14.14	146.45	
-201.0944	0.0000	-11.1699	212.26	-0.00	212.26	0.30	0.56	0.83	13.41	-14.14	148.67	
-201.4400	0.0000	-0.6977	202.14	-0.00	202.14	0.16	0.37	0.89	13.43	-14.05	148.64	
-197.3980	0.0000	8.1577	189.24	-0.00	189.24	0.20	0.55	0.73	13.16	-13.89	150.52	
-189.1733	0.0000	16.5880	172.59	-0.00	172.59	0.15	0.14	0.69	12.61	-13.73	149.69	
-177.5607	0.0000	23.4416	154.12	-0.00	154.12	-0.25	0.02	0.86	11.84	-13.56	152.93	
-163.9266	0.0000	27.4710	136.46	-0.00	136.46	-0.03	-0.10	0.86	10.93	-13.50	151.69	
-147.7544	0.0000	32.6680	115.09	-0.00	115.09	-0.22	-0.31	0.98	9.85	-13.46	154.93	
-131.8317	0.0000	32.1075	99.72	-0.00	99.72	-0.32	-0.41	1.25	8.79	-13.52	153.60	
-117.7322	0.0000	28.5284	89.20	-0.00	89.20	-0.08	-0.12	1.06	7.85	-13.66	159.29	
-105.2198	0.0000	25.1791	80.04	-0.00	80.04	0.12	-0.49	1.05	7.01	-13.84	158.32	
-94.7972	0.0000	21.1011	73.70	-0.00	73.70	0.11	-0.17	0.94	6.32	-14.03	163.75	
-85.5816	0.0000	18.7181	66.86	-0.00	66.86	0.09	-0.13	1.07	5.71	-14.25	163.02	
-77.4421	0.0000	16.5811	60.86	-0.00	60.86	0.05	0.06	1.09	5.16	-14.46	168.13	
-69.3594	0.0000	16.4347	52.92	-0.00	52.92	-0.02	0.12	1.17	4.62	-14.68	167.53	
-61.3515	0.0000	16.3115	45.04	-0.00	45.04	-0.02	0.04	1.27	4.09	-14.94	173.16	
-53.5747	0.0000	15.8111	37.76	-0.00	37.76	0.11	0.08	1.08	3.57	-15.25	172.59	
-46.7235	0.0000	13.9293	32.79	-0.00	32.79	-0.14	-0.09	1.00	3.11	-15.57	176.33	
-40.6487	0.0000	12.3666	28.28	-0.00	28.28	-0.09	-0.20	0.84	2.71	-15.95	175.88	
-35.7894	0.0000	9.8992	25.89	-0.00	25.89	-0.22	-0.29	0.78	2.39	-16.36	179.93	
-32.8279	0.0000	6.0193	26.81	-0.00	26.81	0.85	0.47	1.27	2.19	-16.83	179.69	
-21.7038	0.0000	22.6836	-0.98	-0.00	-0.98	-0.33	-0.40	1.00	1.45	-16.60	-177.95	
-8.9876	0.0000	25.5917	-16.60	-0.00	-16.60	0.69	-0.36	0.41	0.60	-16.50	-178.95	
1.1116	0.0000	20.4265	-21.54	-0.00	-21.54	-0.44	0.05	1.15	-0.07	-16.03	-177.22	
8.3289	0.0000	14.5349	-22.86	-0.00	-22.86	0.06	-0.11	0.68	-0.56	-15.68	-177.78	
13.1228	0.0000	9.6750	-22.80	-0.00	-22.80	0.00	-0.64	0.76	-0.87	-15.42	-174.13	
14.9065	0.0000	3.5961	-18.50	-0.00	-18.50	-0.06	-0.03	1.01	-0.99	-15.25	-174.25	
13.7305	0.0000	-2.3760	-11.35	-0.00	-11.35	0.01	-0.15	0.93	-0.92	-15.22	-173.27	
11.0335	0.0000	-5.4362	-5.60	-0.00	-5.60	0.16	-0.10	0.87	-0.74	-15.18	-173.05	
6.9849	0.0000	-8.1742	1.19	-0.00	1.19	0.84	0.35	0.95	-0.47	-15.10	-170.85	
3.9595	0.0000	-6.1047	2.15	-0.00	2.15	0.44	0.36	1.22	-0.26	-14.96	-170.59	
1.4335	0.0000	-5.1025	3.67	-0.00	3.67	-0.28	-0.24	1.20	-0.10	-14.70	-169.27	
0.1115	0.0000	-2.6643	2.55	-0.00	2.55	-0.19	-0.19	0.94	-0.01	-14.38	-169.20	
-3.1051	0.0000	-6.4893	9.59	-0.00	9.59	0.02	-0.08	0.99	0.21	-14.10	-168.88	
-6.9394	0.0000	-7.7310	14.67	-0.00	14.67	0.01	-0.27	0.96	0.46	-13.76	-168.33	
-12.5923	0.0000	-11.4122	24.00	-0.00	24.00	0.07	-0.09	0.93	0.84	-13.37	-167.78	
-19.3418	0.0000	-13.6060	32.95	-0.00	32.95	-0.01	-0.23	0.95	1.29	-12.93	-167.54	
-27.0672	0.0000	-15.6085	42.68	-0.00	42.68	0.01	-0.12	0.92	1.80	-12.43	-166.74	
